id;eventId;classTxt;distance;climbing;controls
82081;3779;D35;2.54;0;13
82082;3779;D45;2.23;0;13
82083;3779;D55;1.75;0;12
82084;3779;D65;0.00;0;0
82085;3779;H10;1.12;0;8
82086;3779;H12;1.24;0;7
82087;3779;H14;2.23;0;13
82088;3779;H16;2.65;0;13
82089;3779;H18;2.83;0;13
82090;3779;H21;3.05;0;13
82091;3779;H35;2.83;0;13
82092;3779;H45;2.65;0;13
82093;3779;H55;2.54;0;13
82094;3779;H65;2.23;0;13
82095;3779;HDR;1.60;0;7
82096;3779;Linie;1.60;0;7
82097;3779;P;2.08;0;12
82010;3780;D10;2.66;0;8
82011;3780;D12;2.78;0;7
82012;3780;D14;3.39;0;10
82013;3780;D16;4.37;0;11
82014;3780;D18;4.75;0;13
82015;3780;D21;6.11;0;15
82016;3780;D35;4.75;0;13
82017;3780;D45;4.35;0;11
82018;3780;D55;3.50;0;11
82019;3780;D65;3.39;0;10
82020;3780;H10;2.66;0;8
82021;3780;H12;2.78;0;7
82022;3780;H14;4.37;0;11
82023;3780;H16;5.22;0;12
82024;3780;H18;7.94;140;17
82025;3780;H21;10.39;0;23
82026;3780;H35;7.94;0;17
82027;3780;H45;7.13;0;13
82028;3780;H55;5.22;0;12
82029;3780;H65;3.50;0;11
82030;3780;HDR;2.09;0;7
82031;3780;Linie;2.09;0;7
82032;3780;P;2.93;0;9
80300;3781;D10;1.40;0;9
80301;3781;D12;2.50;0;12
80302;3781;D14;2.50;0;12
80303;3781;D16;2.50;0;12
80304;3781;D18;3.10;0;15
80305;3781;D20;0.00;0;0
80306;3781;D21;3.60;0;19
80307;3781;D35;3.40;0;16
80308;3781;D45;3.10;0;15
80309;3781;D55;2.10;0;10
80310;3781;D65;2.10;0;10
80324;3781;DF;1.20;0;5
80311;3781;H10;1.40;0;9
80312;3781;H12;2.70;0;14
80313;3781;H14;2.70;0;14
80314;3781;H16;2.70;0;14
80315;3781;H18;3.60;0;19
80316;3781;H20;4.40;0;21
80317;3781;H21;4.40;0;21
80318;3781;H35;3.60;0;19
80319;3781;H45;3.40;0;16
80320;3781;H55;3.10;0;15
80321;3781;H65;2.10;0;10
80322;3781;HDR;1.20;0;0
80325;3781;HF;1.20;0;5
80323;3781;P;2.10;0;10
77824;3782;D10;1.40;0;10
77825;3782;D12;1.80;0;13
77826;3782;D14;1.80;0;13
77827;3782;D16;1.80;0;13
77828;3782;D18;2.00;0;13
77829;3782;D20;2.10;0;16
77830;3782;D21;2.10;0;16
77831;3782;D35;2.00;0;13
77832;3782;D45;1.70;0;11
77833;3782;D55;1.50;0;12
77834;3782;D65;1.50;0;12
77836;3782;H10;1.40;0;10
77837;3782;H12;1.90;0;13
77838;3782;H14;1.90;0;13
77839;3782;H16;1.90;0;13
77840;3782;H18;2.10;0;16
77841;3782;H20;2.70;0;21
77842;3782;H21;2.70;0;21
77843;3782;H35;2.40;0;17
77844;3782;H45;2.10;0;16
77845;3782;H55;2.00;0;13
77846;3782;H65;1.70;0;11
77847;3782;HDR;1.40;0;10
77849;3782;P;2.30;0;12
79821;3591;D10C;2.20;40;8
79787;3591;D12C;2.40;90;9
79788;3591;D14B;3.60;110;9
79789;3591;D16B;5.30;165;11
79790;3591;D18B;5.70;185;11
79791;3591;D20B;6.00;230;12
79815;3591;D21K;5.60;160;11
79792;3591;D21B;8.20;285;18
79793;3591;D35B;6.00;215;12
79794;3591;D40B;5.60;215;9
79795;3591;D45B;4.70;145;11
79796;3591;D50B;4.40;125;12
79797;3591;D55B;4.00;115;11
79798;3591;D60B;3.60;90;12
79799;3591;D65B;3.30;90;12
79817;3591;D70B;0.00;0;0
79818;3591;D75B;0.00;0;0
79820;3591;DH10N;1.80;60;6
79822;3591;H10C;2.20;40;8
79800;3591;H12C;2.80;80;9
79801;3591;H14B;4.80;125;12
79802;3591;H16B;6.90;210;14
79803;3591;H18B;9.10;345;19
79804;3591;H20B;9.30;355;21
79816;3591;H21K;6.90;310;16
79805;3591;H21B;12.00;485;29
79806;3591;H35B;8.90;360;17
79807;3591;H40B;8.00;360;17
79808;3591;H45B;7.60;285;17
79809;3591;H50B;6.40;220;18
79810;3591;H55B;5.50;225;15
79811;3591;H60B;4.50;125;15
79812;3591;H65B;4.20;130;12
79813;3591;H70B;3.30;90;10
79814;3591;H75B;2.60;70;9
79819;3591;H80B;2.20;50;7
79823;3591;HDR;1.90;55;6
79824;3591;P;2.60;90;9
79825;3591;T;6.60;245;13
80338;3783;D10;2.60;0;8
80339;3783;D10L;2.80;0;7
80340;3783;D12;3.00;0;9
80341;3783;D14;3.50;0;8
80342;3783;D16;4.20;0;9
80343;3783;D18;4.70;0;10
80344;3783;D20;5.20;0;11
80345;3783;D21K;4.50;0;9
80346;3783;D21L;7.00;0;15
80347;3783;D35;5.20;0;11
80348;3783;D40;4.50;0;10
80349;3783;D45;4.10;0;9
80350;3783;D50;3.80;0;10
80351;3783;D55;3.50;0;9
80352;3783;D60;3.20;0;9
80353;3783;D65;2.90;0;8
80354;3783;D70;2.80;0;8
80355;3783;H10;2.60;0;8
80356;3783;H10L;2.80;0;7
80357;3783;H12;3.00;0;9
80358;3783;H14;4.50;0;8
80359;3783;H16;5.70;0;11
80360;3783;H18;7.00;0;15
80361;3783;H20;7.70;0;16
80362;3783;H21K;6.80;0;13
80363;3783;H21L;9.90;0;18
80364;3783;H35;7.70;0;16
80365;3783;H40;6.90;0;16
80366;3783;H45;6.30;0;16
80367;3783;H50;5.90;0;10
80368;3783;H55;5.30;0;13
80369;3783;H60;4.80;0;11
80370;3783;H65;4.00;0;11
80371;3783;H70;3.60;0;8
80372;3783;HDR;2.80;0;7
80373;3783;P;3.10;0;9
80374;3783;T;6.80;0;12
81014;3784;D10;1.37;0;6
81015;3784;D12;1.80;0;7
81016;3784;D14;2.30;0;7
81017;3784;D16;3.43;0;10
81018;3784;D18;5.26;0;11
81019;3784;D21;6.42;0;12
81020;3784;D35;5.26;0;11
81021;3784;D45;4.95;0;11
81022;3784;D55;3.55;0;8
81023;3784;D65;2.30;0;7
81024;3784;H10;1.37;0;6
81025;3784;H12;2.30;0;7
81026;3784;H14;3.43;0;10
81027;3784;H16;5.26;0;11
81028;3784;H18;7.97;0;12
81029;3784;H21;9.98;0;12
81030;3784;H35;7.97;0;12
81031;3784;H45;6.42;0;12
81032;3784;H55;4.95;0;11
81033;3784;H65;3.55;0;8
81034;3784;HDR;1.33;0;5
81035;3784;Linie;1.33;0;5
81888;3786;D10;1.86;30;6
81889;3786;D10N;2.34;30;5
81890;3786;D12;1.94;30;10
83789;3786;D14_MS;2.54;50;13
81891;3786;D14;2.54;50;13
81892;3786;D16;2.73;55;14
81893;3786;D18;2.98;60;17
81894;3786;D21C;4.14;85;20
81895;3786;D21D;3.41;65;15
81896;3786;D35;3.09;55;17
81897;3786;D45;2.75;50;14
81898;3786;D55;2.44;45;13
81899;3786;D65;1.95;35;10
81900;3786;H10;1.86;30;6
81901;3786;H10N;2.34;30;5
83791;3786;H12_MS;1.94;30;10
81902;3786;H12;1.94;30;10
